#{"t_start": 1620827303.8721921, "env_id": "HalfCheetahPyBulletEnv-v0"}
r,l,t
61.573218,85,327.6288
52.546081,72,327.849041
23.204123,48,327.995665
45.217381,62,328.186058
68.906856,93,328.491438
67.047142,91,328.771898
75.340761,111,329.114084
76.044501,117,329.475308
70.290264,95,333.406967
81.631645,112,333.754228
59.286626,79,333.999717
97.780863,144,334.447299
83.834067,127,334.840671
73.503284,104,335.162433
66.408702,91,335.44483
61.469307,86,335.710443
84.949521,122,336.086955
60.712337,88,336.359195
70.926768,104,336.682293
74.183292,114,337.035427
69.356699,101,337.348428
77.219066,111,337.692876
65.567151,93,337.981588
61.6589,90,338.261013
71.362568,100,338.57114
70.638055,98,338.874952
60.278192,86,339.1873
73.773108,122,339.573076
77.783477,119,343.635728
77.423633,110,343.977949
82.107114,131,344.387074
67.487512,99,344.698322
76.883902,108,345.033328
56.710363,77,345.270709
58.529637,90,345.548519
86.163459,129,345.946011
66.936548,92,346.230517
74.228016,114,346.583632
83.268029,118,346.952075
67.093491,87,347.221725
75.836786,112,347.566873
74.006335,110,347.906971
75.655255,119,348.274855
83.210247,132,348.683272
59.269611,83,348.940606
79.863306,117,349.303635
86.269134,134,349.718416
73.675898,115,353.816122
69.895257,100,354.125548
83.116594,124,354.50845
96.829119,143,354.949639
87.862404,133,355.360475
105.033535,159,355.852051
75.900407,113,356.204645
78.818558,112,356.568018
74.827927,104,356.902622
83.678352,133,357.311628
89.135205,140,357.740617
104.283699,159,358.230149
63.055244,84,358.487859
82.699422,126,358.914909
78.228861,113,359.260622
51.44216,73,359.483163
60.335384,84,359.736113
79.022443,119,363.884858
98.552418,149,364.359677
100.806449,163,364.877289
87.156601,141,365.369407
112.748569,180,365.927677
92.736511,137,366.349094
66.571408,98,366.650515
111.577609,183,367.220489
101.8921,159,367.729022
70.053066,107,368.073759
84.406965,128,368.572083
101.188646,159,369.085906
83.562879,117,369.458178
90.793711,142,369.911715
66.077425,100,370.245086
108.530809,169,374.826777
108.751057,161,375.328098
73.757245,101,375.638226
113.026952,183,376.199185
86.960341,133,376.6069
86.305083,133,377.014271
108.241035,168,377.529428
104.404092,149,377.98804
107.957466,172,378.571071
115.47542,189,379.239352
79.562563,118,379.68896
102.337643,171,380.23897
127.483152,192,380.833874
196.709382,335,386.054407
109.154977,181,386.674294
59.900203,86,386.947137
106.142166,169,387.598252
123.870201,201,388.275732
101.163992,153,388.764066
102.964219,172,389.292946
108.978157,170,389.816584
129.895055,207,390.540635
139.090873,231,391.286223
93.275217,146,391.751358
184.970392,314,397.139088
157.91838,264,397.952184
126.687613,207,398.618508
230.969102,387,399.830378
143.98153,242,400.587431
146.640872,243,401.339966
182.7696,318,402.322432
234.193854,423,408.628255
129.363326,220,409.318014
177.529419,294,410.233843
129.579347,213,410.889873
141.725063,236,411.617796
297.189196,526,413.259228
528.465504,1000,421.87057
329.067939,589,423.739471
219.571053,383,424.96469
529.640762,1000,435.286839
527.183948,1000,438.353771
538.278197,1000,450.408066
534.105895,1000,453.500534
532.486886,1000,466.98666
525.048089,1000,470.235363
530.225896,1000,482.329743
528.701308,1000,485.392203
519.62739,1000,497.012399
513.064044,1000,500.078866
533.56041,1000,511.642207
530.256419,1000,514.706147
528.309504,1000,527.755509
527.426141,1000,530.825758
540.016795,1000,542.729971
531.425477,1000,545.849578
529.635117,1000,557.884043
545.599388,1000,561.137634
550.110492,1000,574.069543
543.233712,1000,577.18895
551.647855,1000,594.065964
542.93377,1000,597.213737
540.43174,1000,610.794682
553.349788,1000,613.878151
203.395345,331,614.89472
556.965027,1000,626.38552
555.33949,1000,629.531586
562.571335,1000,641.393117
567.95443,951,644.490228
557.956128,929,656.228044
576.324872,1000,659.275071
577.55834,1000,675.35975
583.943,1000,678.443172
496.934167,786,680.863436
603.609533,1000,693.099123
587.28438,902,696.036409
592.528451,1000,710.751153
613.970924,1000,713.858328
623.412571,1000,728.714377
614.240879,1000,731.81505
634.255936,1000,746.778838
630.375826,1000,749.927332
510.742308,769,761.228984
627.563556,1000,764.298033
586.510755,879,775.538475
362.665122,570,777.281077
484.970619,715,779.463344
650.188291,1000,789.567689
667.139499,1000,792.630166
116.080811,165,793.143775
312.07403,466,802.543674
588.403323,946,805.507511
474.784671,656,807.675967
584.976113,1000,819.011427
351.364801,519,820.599085
236.385478,313,821.561315
148.953007,193,822.154771
695.138547,1000,831.50732
664.317885,1000,834.581222
134.193011,175,835.119893
682.617824,879,845.986942
536.576171,857,848.753042
703.81772,1000,860.021099
678.159644,1000,863.276455
590.413523,1000,876.759853
628.876174,1000,879.990259
608.508906,1000,894.094388
677.877296,1000,897.143534
648.614402,1000,909.528641
678.884464,1000,912.840132
644.063901,1000,926.85638
663.776843,1000,930.179081
114.824473,167,930.700092
664.971416,1000,942.266658
665.670516,1000,945.34036
695.579914,1000,960.74315
681.201992,1000,964.010375
694.948204,1000,979.306794
708.46666,1000,982.542775
690.703466,1000,998.660164
691.004137,1000,1001.746734
717.842557,1000,1015.331997
709.635031,1000,1018.504415
723.37159,1000,1034.010428
695.034772,1000,1037.172505
711.319521,1000,1052.432818
748.880358,1000,1055.554545
706.993793,1000,1058.744993
715.472185,1000,1074.492859
695.082756,1000,1077.576266
772.308389,1000,1094.209823
719.804082,1000,1097.330437
676.275755,1000,1112.621345
712.402268,1000,1115.868858
729.182945,1000,1130.474124
726.733023,1000,1133.523854
754.874979,1000,1146.874326
736.438785,1000,1150.086951
767.117844,1000,1162.433141
694.769215,1000,1165.452534
742.028193,1000,1178.21432
730.330824,1000,1181.439716
741.879089,1000,1194.046613
766.11489,1000,1197.261981
726.79757,1000,1209.193245
765.568557,1000,1212.338433
122.433982,157,1212.812188
736.260741,1000,1224.128243
780.115882,1000,1227.340849
757.278031,1000,1240.045581
755.677908,1000,1243.205124
777.130372,1000,1255.848317
749.756318,1000,1259.078907
762.265845,1000,1271.583411
773.673562,1000,1274.766029
741.590359,1000,1287.096904
737.577564,1000,1290.486473
743.496556,1000,1302.817928
738.349158,1000,1306.163507
765.784283,1000,1318.521002
733.518799,1000,1321.866995
790.288553,1000,1334.202567
761.822283,1000,1337.387198
749.318965,1000,1349.963475
815.972703,1000,1353.033264
781.222969,1000,1365.5366
692.519397,1000,1368.56432
754.879067,1000,1382.830405
768.689427,1000,1385.857644
741.501013,1000,1400.54633
772.00768,1000,1403.671005
780.067743,1000,1418.618912
778.940904,1000,1421.688124
784.652691,1000,1437.374128
798.090018,1000,1440.397166
791.585541,1000,1456.54541
812.932195,1000,1459.513452
770.681878,1000,1462.557108
798.157136,1000,1478.993382
763.220506,1000,1482.01436
791.374186,1000,1498.402546
544.348559,1000,1501.456798
792.549163,1000,1517.253086
790.593021,1000,1520.269286
791.419703,1000,1535.358332
760.525512,1000,1538.406097
767.949803,1000,1552.936928
763.185716,1000,1555.972975
799.222384,1000,1569.475591
782.738657,1000,1572.470254
803.963749,1000,1585.335762
787.963225,1000,1588.390364
779.223442,1000,1601.077814
784.766235,1000,1604.095314
791.475709,1000,1615.809085
789.280043,1000,1618.822514
652.250798,812,1629.609266
787.651459,1000,1632.620946
823.666007,1000,1644.416897
40.641728,59,1644.592263
794.268873,1000,1647.578461
248.74954,328,1648.553135
782.431714,1000,1659.111992
828.875382,1000,1662.080401
820.322656,1000,1673.589361
799.935517,1000,1676.667909
816.105156,1000,1688.006903
823.39614,1000,1690.996242
832.190507,1000,1702.289248
815.514637,1000,1705.308868
831.163661,1000,1716.913146
804.108388,1000,1720.097248
831.681402,1000,1731.52195
832.407405,1000,1734.52052
846.726817,1000,1745.889361
831.561745,1000,1748.881117
826.873292,1000,1760.289029
835.528866,1000,1763.365791
825.043034,1000,1774.953674
861.377955,1000,1777.991606
859.880376,1000,1790.50237
853.920557,1000,1793.497416
835.064974,1000,1806.12287
834.906001,1000,1809.222465
851.434201,1000,1821.764398
860.628217,1000,1824.714506
851.218608,1000,1839.30366
93.269094,126,1839.672054
816.815647,972,1842.803025
862.758812,1000,1855.337344
842.529576,1000,1858.307327
864.067204,1000,1871.816854
869.56919,1000,1874.789396
862.156415,1000,1889.920882
867.82682,1000,1893.098134
859.873118,1000,1896.171632
857.911919,1000,1912.499052
869.894034,1000,1915.57516
867.171009,1000,1931.032523
846.140147,1000,1934.041782
895.572489,1000,1949.340195
877.181946,1000,1952.321927
636.574222,733,1965.774069
885.629594,1000,1968.724023
870.94638,1000,1979.97461
887.238641,1000,1982.936663
547.211199,641,1993.091753
897.709989,1000,1996.224565
906.62561,1000,2011.229352
876.647801,1000,2014.170859
842.568101,1000,2029.071061
532.881564,609,2030.90954
876.478103,1000,2033.905901
880.767406,1000,2045.082792
891.491467,1000,2048.179624
895.395045,1000,2059.699476
917.565435,1000,2062.692249
892.671508,1000,2074.617402
900.855813,1000,2077.74993
907.837398,1000,2089.190546
896.257782,1000,2092.322649
440.302357,501,2093.838316
897.796628,1000,2105.033653
913.068665,1000,2108.070353
923.708696,1000,2122.68306
896.501386,1000,2125.673291
926.683937,1000,2138.399029
905.409441,1000,2141.389294
930.058874,1000,2154.225612
937.129174,1000,2157.384539
937.773008,1000,2170.270316
909.590608,1000,2173.478867
923.658601,1000,2185.051098
918.922834,1000,2188.223571
585.292697,631,2199.475343
935.718628,1000,2202.490213
927.163854,1000,2215.866957
963.301535,1000,2218.950463
948.077433,1000,2231.209213
928.960473,1000,2234.251658
954.903292,1000,2248.48214
922.249129,1000,2251.427908
960.726161,1000,2265.705721
977.235635,1000,2268.723423
973.607992,1000,2284.74019
974.455194,1000,2287.724594
963.452735,1000,2290.716824
616.743494,667,2304.936537
985.596154,1000,2308.0489
965.581596,1000,2319.622595
972.107071,1000,2322.87142
989.051385,1000,2334.117356
1006.955876,1000,2337.265955
1007.89466,1000,2348.883365
982.26426,1000,2352.106302
954.79608,1000,2363.566072
985.390832,1000,2366.538488
963.386896,1000,2377.806724
1011.646932,1000,2380.714343
539.296914,549,2382.319236
378.347369,378,2391.606558
999.97936,1000,2394.685681
1009.896004,1000,2408.78786
458.252767,474,2410.242402
204.861851,239,2411.026615
1002.388317,1000,2414.212086
1038.868086,1000,2424.864395
1016.444796,1000,2427.883666
1026.953557,1000,2442.822094
777.376151,790,2445.141041
197.689031,199,2445.73162
972.67809,1000,2456.53336
1004.371236,1000,2459.515743
948.476732,934,2472.238061
216.115603,223,2472.937976
834.621175,828,2475.554867
259.949858,265,2476.364883
1032.043563,1000,2486.59384
1051.863894,1000,2489.54066
1025.38954,1000,2504.688765
1043.068222,1000,2507.663843
1029.785978,1000,2520.872272
113.077429,125,2521.247368
982.74922,1000,2524.224618
1049.409372,1000,2536.168397
1030.655934,1000,2539.208056
1021.886286,1000,2554.128317
1020.94077,1000,2557.078678
1024.300457,1000,2571.63035
237.440995,235,2572.349007
161.548813,164,2572.854429
1027.677427,1000,2583.817157
1043.559056,1000,2586.78236
990.338315,1000,2600.367108
1040.346123,1000,2603.447699
1006.748157,1000,2618.743636
1054.725838,1000,2621.821308
1087.852194,1000,2637.298295
1052.791471,1000,2640.248801
1051.65961,1000,2643.213239
1070.863097,1000,2658.240456
1073.722586,1000,2661.202151
1094.997816,1000,2675.946526
1091.651217,1000,2678.915629
1102.6827,1000,2692.856753
1091.275921,1000,2695.856973
123.195576,147,2696.303959
289.452499,297,2709.334936
1085.47516,1000,2712.52865
1097.93493,1000,2724.746002
1081.521501,1000,2727.669683
1110.248713,1000,2740.071131
1115.260933,1000,2743.028171
1124.126643,1000,2756.889626
1134.590951,1000,2759.843402
1143.247989,1000,2774.133195
1156.657853,1000,2777.126392
185.995272,181,2777.665906
1134.604247,1000,2789.871338
1110.992858,1000,2792.814243
1039.80352,925,2805.117361
1128.407472,1000,2808.056173
1174.883831,1000,2824.238976
200.180839,182,2824.801734
1096.840998,1000,2827.796804
1100.985539,1000,2840.077195
1159.553998,1000,2843.192103
1115.347071,1000,2858.192616
157.517882,176,2858.731287
1175.083929,1000,2861.796881
1171.752299,1000,2873.303031
1124.595927,1000,2876.315647
379.13847,345,2877.331702
1141.967065,1000,2888.051629
1150.141947,1000,2891.000213
1156.233702,1000,2902.60655
1169.737279,1000,2905.639779
1170.724798,1000,2916.905823
1178.657014,1000,2919.847001
1158.509697,1000,2931.352962
1041.403105,909,2934.041904
1146.307707,1000,2945.294536
1193.164471,1000,2948.265822
1172.878084,1000,2961.219943
1179.973216,1000,2964.371311
1189.249994,1000,2978.485076
1191.252577,1000,2981.55928
1200.225635,1000,2995.328558
1200.338963,1000,2998.293846
1227.271699,1000,3012.199311
1250.471226,1000,3015.178354
1128.711709,1000,3029.634311
1218.224552,1000,3032.607368
1193.447727,1000,3035.59036
1265.836115,1000,3050.697373
1214.074253,1000,3053.677187
1205.892515,1000,3068.289542
1224.948497,1000,3071.277292
1245.908363,1000,3085.298461
1221.256282,1000,3088.261136
283.783485,247,3099.174717
1239.989326,1000,3102.351039
1211.450144,1000,3118.282524
1255.313297,1000,3121.42437
1251.560528,1000,3124.556128
1243.044346,1000,3141.061825
1281.737064,1000,3144.121872
1280.0083,1000,3160.111305
1237.848669,1000,3163.225564
1265.636964,1000,3178.860935
1265.773577,1000,3181.840387
1284.742975,1000,3195.660199
1271.029537,1000,3198.843899
1266.649848,1000,3213.661664
1254.84746,1000,3216.595997
1277.415339,1000,3228.450219
1284.53177,1000,3231.440273
1281.319302,1000,3243.683552
1302.819247,1000,3246.673983
1315.989737,1000,3258.165207
1304.149862,1000,3261.123631
411.094814,330,3262.103208
1291.308256,1000,3273.325376
1305.327251,1000,3276.293638
1318.061181,1000,3290.80666
1313.744842,1000,3293.766474
655.348284,540,3306.865752
1268.052152,1000,3309.928687
1313.323452,1000,3321.379334
1292.499589,1000,3324.414237
1313.487555,1000,3336.384651
1310.300199,1000,3339.462004
1337.811853,1000,3351.191882
1295.41335,1000,3354.229842
1343.648964,1000,3368.19419
1344.634605,1000,3371.276553
298.493252,232,3371.997088
1335.513231,1000,3383.117448
1352.075792,1000,3386.155305
1306.71828,1000,3397.964433
1329.394835,1000,3401.02327
1331.449797,1000,3413.17838
1323.013266,1000,3416.156438
1343.021502,1000,3429.598322
1332.500319,1000,3432.70308
1329.807891,1000,3444.7829
1326.848777,1000,3447.721402
1383.343443,1000,3462.037202
1333.912177,1000,3465.064309
1344.491147,1000,3480.083493
1323.934236,1000,3483.074623
1356.627127,1000,3499.089564
1383.457332,1000,3502.179296
1349.836428,1000,3505.310208
1355.428028,1000,3521.967156
991.426714,738,3524.211916
1350.86868,1000,3536.534163
1392.063115,1000,3539.484947
1380.269171,1000,3550.92242
515.130211,401,3552.148175
1412.526485,1000,3555.156143
1405.817524,1000,3566.867704
1391.986951,1000,3569.848941
1402.963411,1000,3584.836287
1386.486365,1000,3587.894027
1386.684185,1000,3603.56195
1417.316783,1000,3606.580522
1428.317303,1000,3621.032357
1416.30354,1000,3623.995028
1407.580558,1000,3637.153346
1435.916175,1000,3640.235511
1436.996707,1000,3652.069638
1436.828517,1000,3654.987052
1452.062449,1000,3667.418422
1430.675754,1000,3670.500101
1400.061934,1000,3682.7428
1458.94864,1000,3685.877058
1439.256112,1000,3697.478759
1431.850188,1000,3700.722332
1380.650119,1000,3712.046472
1435.739264,1000,3715.171287
1454.255553,1000,3727.091978
1475.020032,1000,3730.288574
1415.32445,1000,3742.117172
1420.286027,1000,3745.069572
1392.719717,1000,3756.394253
167.975307,125,3756.772061
1463.995459,1000,3759.894314
1466.342968,1000,3771.051662
1483.955206,1000,3774.133488
1489.344194,1000,3785.358247
1428.771128,1000,3788.284366
1482.662038,1000,3799.602526
1438.324223,1000,3802.518375
1501.931825,1000,3813.964596
1524.228188,1000,3816.889417
1515.310506,1000,3828.345223
1536.705865,1000,3831.272607
1545.462248,1000,3842.953152
1480.169487,1000,3845.874228
1507.013223,1000,3858.232522
1533.879535,1000,3861.280035
1510.057053,1000,3875.467112
1509.394946,1000,3878.399353
1550.744392,1000,3892.435661
95.052188,72,3892.646475
430.920648,338,3893.633928
454.625488,321,3894.575931
1569.659428,1000,3897.611779
1508.37333,1000,3907.941173
1423.105089,1000,3910.977731
1528.31335,1000,3924.131427
1538.356332,1000,3927.176994
1521.789733,1000,3939.789463
1531.816726,1000,3942.747437
739.857863,501,3952.696372
1558.733965,1000,3955.720047
1585.321452,1000,3970.207399
1566.492624,1000,3973.168146
1505.658836,1000,3987.641083
1554.602322,1000,3990.802858
1587.47628,1000,3994.020474
1572.300542,1000,4009.807133
1528.724237,1000,4012.874553
1601.46808,1000,4027.7807
37.131644,50,4027.927916
1596.186337,1000,4030.856705
1603.906402,1000,4044.901254
1545.984895,1000,4047.859647
1579.899604,1000,4062.314182
1567.306242,1000,4065.291606
9.780115,29,4065.38039
1566.301447,1000,4080.945811
15.13836,34,4081.04624
1587.895056,1000,4084.187167
16.772229,34,4084.291125
1589.664906,1000,4098.795898
1493.700673,1000,4101.830989
609.573727,402,4115.04015
14.273955,29,4115.126632
1555.975445,1000,4118.08674
1523.864577,1000,4131.451957
1574.145704,1000,4134.525263
1557.112602,1000,4148.815288
1622.804433,1000,4151.806788
1623.30716,1000,4165.573148
21.810688,34,4165.676494
1617.686534,1000,4168.679436
1630.719531,1000,4182.940785
1611.239155,1000,4185.83523
1622.668137,1000,4199.055932
1623.658366,1000,4202.116671
1646.427251,1000,4218.231057
1669.564153,1000,4221.351699
1644.904159,1000,4224.49256
1655.484647,1000,4242.705898
1653.024602,1000,4245.693272
18.905984,41,4245.819092
1628.939695,1000,4262.040771
1629.360427,1000,4265.01862
1629.462528,1000,4280.044009
1651.166965,1000,4282.968388
1631.582181,1000,4297.072578
1602.439794,1000,4300.099625
1651.794818,1000,4314.048609
1607.99606,1000,4317.153083
1635.031378,1000,4331.858382
1560.856447,1000,4334.888993
1663.054784,1000,4348.498888
38.505369,36,4348.609984
1637.035181,1000,4351.580559
1647.463669,1000,4364.049409
1659.103293,1000,4367.144928
1667.406596,1000,4380.121729
1626.202432,1000,4383.205116
1678.812648,1000,4394.58397
1663.746304,1000,4397.526148
1646.925065,1000,4409.250787
43.1693,42,4409.380284
81.843621,71,4409.597927
61.005974,55,4409.765658
1614.896406,1000,4412.836305
1670.150345,1000,4423.744761
1641.762604,1000,4426.684228
1682.878753,1000,4438.239549
1668.995459,1000,4441.25787
1638.317873,1000,4452.561308
1675.626839,1000,4455.498925
1626.641202,1000,4466.677806
1685.630926,1000,4469.620043
100.825469,80,4469.856849
1716.120145,1000,4480.877559
331.707686,225,4481.541779
1591.445661,967,4484.393579
1727.05291,1000,4495.133266
1719.022028,1000,4498.099187
1681.260436,1000,4509.761852
96.896316,85,4510.012152
1637.552494,1000,4513.160053
56.991174,55,4513.32438
64.012049,63,4513.57336
61.089582,52,4513.734817
1737.358836,1000,4525.074007
1739.121852,1000,4528.230274
1566.745992,964,4542.62189
1739.606662,1000,4545.797922
1718.674406,1000,4558.477361
1713.823226,1000,4561.413295
1698.899663,1000,4573.159771
1709.746422,1000,4576.177059
1459.856523,889,4588.770623
67.248276,66,4589.049682
1736.173872,1000,4592.223037
1716.18116,1000,4603.464202
1724.953722,1000,4606.411716
1730.641892,1000,4617.831741
1761.323477,1000,4620.858342
1745.111342,1000,4632.410436
1766.970807,1000,4635.424477
57.768384,53,4635.590267
1772.941954,1000,4646.910277
1778.356425,1000,4650.099439
1753.135372,1000,4661.334243
912.84031,532,4662.980018
1756.001491,1000,4666.136934
949.518461,562,4676.066825
1755.348655,1000,4679.111833
1673.927103,1000,4690.584575
1762.619786,1000,4693.545594
1707.394557,1000,4704.838879
1743.228678,1000,4707.769659
51.280239,54,4708.00183
1741.643612,1000,4719.207999
1693.714192,1000,4722.147598
1786.783228,1000,4733.489962
1793.757812,1000,4736.415909
1588.801135,1000,4747.868108
1769.594653,1000,4750.865658
35.70002,36,4750.973312
1771.586716,1000,4762.338562
1725.583282,1000,4765.508551
1739.734174,1000,4777.556254
1787.28012,1000,4780.510771
1767.703852,1000,4793.39946
36.759724,38,4793.513874
1744.763305,1000,4796.462295
1790.698607,1000,4808.512547
1799.62515,1000,4811.444021
59.971854,53,4811.601465
1812.217497,1000,4824.533768
1738.60665,1000,4827.694892
1755.700309,1000,4842.610758
1781.679516,1000,4845.681046
1792.324572,1000,4859.567062
1794.169917,1000,4862.616955
1785.870387,1000,4879.068263
1813.759681,1000,4882.126153
1774.065506,1000,4885.151071
1815.461405,1000,4900.159352
55.43942,50,4900.309705
1725.677554,1000,4903.406432
1820.645258,1000,4918.200373
1792.159053,1000,4921.146869
1811.233606,1000,4936.602364
1783.890435,1000,4939.672377
1698.193313,1000,4955.279557
1769.057853,1000,4958.255912
49.522555,42,4958.384049
1791.262917,1000,4973.792707
48.442408,51,4973.944574
1756.635169,1000,4976.909625
1804.410742,1000,4990.757778
37.030001,38,4990.870862
1760.88886,1000,4993.80035
31.303058,36,4993.91299
1652.232477,932,5008.093894
37.716151,38,5008.206167
369.520903,258,5008.967981
1781.897375,1000,5020.620584
1764.813893,1000,5023.623457
1795.292371,1000,5038.06026
16.847971,27,5038.141871
1804.842734,1000,5041.172327
40.614885,42,5041.298244
1811.936935,1000,5055.487409
1802.985789,1000,5058.438942
1774.664998,1000,5073.594563
29.178258,32,5073.700661
1770.468974,1000,5076.657746
1738.726729,1000,5091.685493
41.073551,45,5091.836908
1743.622251,1000,5094.779297
1793.080963,1000,5110.228438
1822.113451,1000,5113.185347
1814.457407,1000,5116.296479
1741.689994,1000,5132.361046
32.083128,33,5132.459996
46.205961,49,5132.60994
1792.595045,1000,5135.600995
1780.512144,1000,5150.29932
1791.202293,1000,5153.331006
27.380212,29,5153.418128
29.763071,35,5166.781818
18.423614,27,5166.881805
19.100779,27,5166.968386
20.344763,26,5167.047987
41.408228,42,5167.174889
46.046866,49,5167.320582
18.325047,27,5167.400933
1730.614844,1000,5170.531855
1788.179668,1000,5183.376659
36.120986,36,5183.483622
1700.675332,1000,5186.480721
1732.944407,1000,5199.02796
1780.218323,1000,5201.978854
1754.882675,1000,5216.566514
1799.026704,1000,5219.751308
38.352001,41,5219.874239
49.741141,48,5220.017456
1736.860794,1000,5234.120024
1847.864057,1000,5237.170221
55.090799,59,5237.349451
24.533706,28,5237.4323
32.402406,35,5237.535932
1783.719662,1000,5250.785648
47.115937,47,5250.929705
16.888592,25,5251.004365
20.1801,24,5251.075898
1824.336643,1000,5254.036928
1839.870177,1000,5265.484831
1856.157463,1000,5268.684416
54.937713,62,5268.876775
1731.719518,1000,5280.3345
68.8985,71,5280.546332
33.924597,35,5280.652357
21.389448,26,5280.730681
1764.533033,1000,5283.682172
35.747884,37,5283.793133
1764.588802,1000,5294.652872
1799.569571,1000,5297.591606
20.836224,27,5297.672242
67.143594,68,5297.875292
41.007072,43,5298.004551
1728.776139,1000,5308.783673
1820.186266,1000,5311.804671
39.221628,40,5311.927044
1812.764898,1000,5322.999727
1775.459006,1000,5325.981642
38.752916,38,5326.102202
28.405394,35,5326.212924
18.91773,24,5326.287657
45.397073,51,5326.441722
1734.715938,1000,5337.496398
1803.036081,1000,5340.582077
1816.934143,1000,5351.863576
27.990041,31,5351.956948
31.671778,34,5352.058793
1757.614502,1000,5355.017823
1826.890253,1000,5366.246533
1839.544485,1000,5369.360174
1834.098836,1000,5380.545576
25.942318,27,5380.626652
26.033942,28,5380.710327
1839.011336,1000,5383.637925
1808.050603,1000,5394.598899
32.235899,37,5394.709295
24.870533,29,5394.795654
47.891567,46,5394.937012
59.774467,61,5395.121474
37.552649,40,5395.242583
1812.646764,1000,5398.170637
36.235074,38,5398.284135
30.393143,31,5398.376369
1835.786793,1000,5408.795719
1821.45417,1000,5411.712259
71.77517,74,5411.929853
20.177837,25,5412.003951
1816.11061,1000,5423.69225
1781.623348,1000,5426.695271
30.639534,33,5426.796992
30.190892,33,5426.898531
1774.155771,1000,5438.637862
49.072519,50,5438.786674
1853.695612,1000,5441.728567
21.934921,26,5441.805844
1822.198049,1000,5454.635475
1829.752732,1000,5457.571744
27.270348,30,5457.661119
41.158192,47,5457.801129
1843.345477,1000,5469.892825
42.794639,46,5470.030296
1848.319271,1000,5473.249761
1888.251231,1000,5488.423127
23.526321,31,5488.513422
93.381741,98,5488.803609
1855.343347,1000,5491.822383
1861.750828,1000,5504.781928
1839.216476,1000,5507.692715
1806.142881,1000,5521.284316
52.111514,50,5521.437703
842.089485,494,5522.93624
53.982653,54,5523.100823
1812.139761,1000,5533.84245
31.530336,35,5533.947203
1844.588697,1000,5537.20671
48.122597,49,5537.352973
77.769893,83,5537.600176
55.031404,56,5537.768072
1746.599152,1000,5548.416069
1875.156728,1000,5551.44526
1808.311819,1000,5562.993922
1842.853517,1000,5566.063073
1860.655372,1000,5577.603882
1776.349432,1000,5580.586079
1876.413153,1000,5592.119417
30.566875,35,5592.225889
1816.63882,1000,5595.204992
30.95981,37,5595.317408
1855.70943,1000,5606.29623
50.77328,51,5606.445191
1853.424823,1000,5609.454678
1767.929947,961,5620.525165
1887.890555,1000,5623.444304
1830.297382,1000,5635.257899
1859.685414,1000,5638.196446
1887.803209,1000,5649.782282
1853.969324,1000,5652.88338
1860.950797,1000,5664.808956
1886.910202,1000,5667.798917
1846.4413,1000,5679.337341
1849.452414,1000,5682.296306
142.428616,139,5682.712817
1831.442557,1000,5693.907949
1855.834781,1000,5697.069398
1805.606424,1000,5708.593994
1861.715928,1000,5711.545017
7.137539,42,5711.670888
5.319841,27,5711.750826
1835.631529,1000,5722.969189
1875.279839,1000,5725.998655
1889.66894,1000,5738.193128
1868.214845,1000,5741.322878
1854.643806,1000,5753.046006
1867.669835,1000,5755.992771
1846.465638,1000,5770.082561
1872.849784,1000,5773.103862
30.302473,38,5773.21702
1832.608634,1000,5787.05865
1844.669366,1000,5790.134188
32.417688,40,5790.259179
1126.468134,644,5792.270262
1820.77309,1000,5803.35109
1840.764408,1000,5806.382941
30.197562,35,5806.493506
1838.652078,1000,5820.255026
1802.980602,1000,5823.350379
1873.34803,1000,5836.417073
1858.752562,1000,5839.50815
1827.660523,1000,5852.875148
1847.883628,1000,5855.804481
33.126111,40,5855.923753
996.942403,570,5866.143665
1838.734623,1000,5869.072142
27.180973,35,5869.176636
1826.235905,1000,5880.759282
29.407746,34,5880.861838
1790.972918,1000,5883.81421
51.646355,55,5883.978368
362.905705,221,5884.632996
1861.220016,1000,5895.198383
30.39827,38,5895.315125
1867.660897,1000,5898.323973
1818.947718,1000,5909.51728
1887.915365,1000,5912.567255
1838.468812,1000,5924.121749
1851.451236,1000,5927.298762
1872.518288,1000,5938.845838
1831.732264,1000,5941.997537
1846.072114,1000,5953.441846
1858.004638,1000,5956.486063
1857.420692,1000,5968.703018
64.991233,60,5968.892791
1832.655947,1000,5971.950027
1861.765584,1000,5983.559504
1865.023303,1000,5986.709777
1763.363801,1000,6000.331112
1834.921164,1000,6003.367624
1831.0075,1000,6017.319118
162.841707,131,6017.721936
1814.38076,1000,6020.736636
1803.751544,1000,6032.293261
53.150707,57,6032.465782
1810.693978,1000,6035.779682
1797.031133,1000,6047.674497
1839.083568,1000,6050.747795
1840.101352,1000,6062.732448
1850.495155,1000,6065.938184
1833.849603,1000,6077.624328
1812.024059,1000,6080.586096
1864.631684,1000,6092.822053
75.366435,75,6093.047135
1822.221895,1000,6096.074406
1775.787656,1000,6107.933583
1836.841509,1000,6111.087382
1846.235293,1000,6125.60209
1791.650335,1000,6128.669516
1738.597571,1000,6141.797636
1800.305809,1000,6144.787192
1840.221687,1000,6158.927887
1816.075535,1000,6161.865445
1860.75459,1000,6177.817016
1834.839308,1000,6180.945511
1822.77811,1000,6184.080695
1831.120629,1000,6200.258322
1816.13105,1000,6203.298192
39.470063,42,6203.429346
41.88033,42,6216.738118
1848.291405,1000,6219.720269
1829.656061,1000,6222.684937
1827.362226,1000,6237.602333
